Year   Moose  Wolves
 1959  700   20
 1960  753   20
 1961  776   22
 1962  789   21
 1963  755   20
 1964  760   18
 1965  794   17
 1966  879   14
 1967  927   14
 1968 1018   14
 1969 1132   13
 1970 1320   11
 1971 1500   12
 1972 1723   12
 1973 2039   10
 1974 2382    9
 1975 2369    8
 1976 2186    7
 1977 2082    7
 1978 1945    6
 1979 1831    6
 1980 1639    5
 1981 1432    2
 1982 1517    2
 1983 1948    2
 1984 2376    1
 1985 2233    1
 1986 2047    0
 1987 1968    0
 1988 1951    0
 1989 1961    0
 1990 1783    0
 1991 1884    0
 1992 2454    0
 1993 2340    0
 1994 2117    0
 1995 2011    0
 1996 1973    0
 1997 1981    0
 1998 1961    0
 1999 1707    0
 2000 1811    0
 2001 2352    0
 2002 2296    0
 2003 2080    0
 2004 1980    0
 2005 1956    0
 2006 1932    0
 2007 1910    0
 2008 2032    0
 2009 2660    0
 2010 2476    0
 2011 2230    0
 2012 2142    0
 2013 2145    0
 2014 2141    0
 2015 2124    0
 2016 1829    0
 2017 1416    0
 2018 1233    0
