Year   Moose  Wolves
 1959  608   20
 1960  618   22
 1961  621   28
 1962  641   31
 1963  594   35
 1964  513   32
 1965  469   30
 1966  431   30
 1967  311   27
 1968  228   22
 1969  179   18
 1970  141   15
 1971  105   12
 1972   66   11
 1973   32    6
 1974   16    4
 1975   20    3
 1976   13    1
 1977    9    0
 1978   15    0
 1979   16    0
 1980   18    0
 1981   25    0
 1982   38    0
 1983   45    0
 1984   53    0
 1985   63    0
 1986   75    0
 1987   90    0
 1988  108    0
 1989  135    0
 1990  163    0
 1991  209    0
 1992  254    0
 1993  317    0
 1994  379    0
 1995  465    0
 1996  574    0
 1997  688    0
 1998  825    0
 1999  998    0
 2000 1234    0
 2001 1474    0
 2002 1788    0
 2003 2176    0
 2004 2262    0
 2005 2195    0
 2006 2130    0
 2007 2073    0
 2008 2004    0
 2009 1899    0
 2010 1675    0
 2011 1363    0
 2012 1460    0
 2013 1901    0
 2014 2351    0
 2015 2246    0
 2016 2078    0
 2017 1983    0
 2018 1981    0
