Year   Moose  Wolves
 1959  756   20
 1960  849   19
 1961  900   21
 1962  915   21
 1963  979   21
 1964 1080   21
 1965 1180   19
 1966 1324   19
 1967 1455   17
 1968 1647   17
 1969 1850   14
 1970 2122   13
 1971 2060   11
 1972 1864    6
 1973 1805    6
 1974 1754    5
 1975 1662    4
 1976 1720    3
 1977 2244    1
 1978 2112    0
 1979 1904    0
 1980 1813    0
 1981 1781    0
 1982 1772    0
 1983 1757    0
 1984 1867    0
 1985 2445    0
 1986 2277    0
 1987 2071    0
 1988 1996    0
 1989 2008    0
 1990 2027    0
 1991 2027    0
 1992 2125    0
 1993 2000    0
 1994 1726    0
 1995 1613    0
 1996 1563    0
 1997 1525    0
 1998 1629    0
 1999 2143    0
 2000 2039    0
 2001 1849    0
 2002 1767    0
 2003 1739    0
 2004 1754    0
 2005 1883    0
 2006 2476    0
 2007 2336    0
 2008 2114    0
 2009 2083    0
 2010 2091    0
 2011 2096    0
 2012 2118    0
 2013 1805    0
 2014 1422    0
 2015 1264    0
 2016 1180    0
 2017 1097    0
 2018 1184    0
