Year   Moose  Wolves
 1959  719   20
 1960  742   20
 1961  707   18
 1962  748   18
 1963  786   16
 1964  853   14
 1965  927   12
 1966 1102   11
 1967 1205   10
 1968 1393    7
 1969 1637    5
 1970 1956    4
 1971 2307    3
 1972 2328    2
 1973 2158    1
 1974 2116    1
 1975 2047    0
 1976 1959    0
 1977 1800    0
 1978 1620    0
 1979 1326    0
 1980 1395    0
 1981 1817    0
 1982 2244    0
 1983 2089    0
 1984 1903    0
 1985 1818    0
 1986 1829    0
 1987 1866    0
 1988 1982    0
 1989 2548    0
 1990 2343    0
 1991 2119    0
 1992 2045    0
 1993 2023    0
 1994 2007    0
 1995 2020    0
 1996 1762    0
 1997 1869    0
 1998 2424    0
 1999 2338    0
 2000 2097    0
 2001 1982    0
 2002 1939    0
 2003 1935    0
 2004 1941    0
 2005 2060    0
 2006 2665    0
 2007 2485    0
 2008 2247    0
 2009 2163    0
 2010 2129    0
 2011 2101    0
 2012 2075    0
 2013 1832    0
 2014 1459    0
 2015 1296    0
 2016 1187    0
 2017 1280    0
 2018 1653    0
