Year   Moose  Wolves
 1959  569   20
 1960  552   23
 1961  560   25
 1962  509   30
 1963  438   29
 1964  438   27
 1965  377   26
 1966  349   24
 1967  267   21
 1968  209   20
 1969  147   18
 1970   97   16
 1971   54   10
 1972   22    5
 1973    8    1
 1974    9    0
 1975   10    0
 1976   11    0
 1977   16    0
 1978   17    0
 1979   18    0
 1980   22    0
 1981   25    0
 1982   29    0
 1983   37    0
 1984   46    0
 1985   58    0
 1986   74    0
 1987   84    0
 1988  100    0
 1989  118    0
 1990  139    0
 1991  162    0
 1992  187    0
 1993  233    0
 1994  275    0
 1995  317    0
 1996  399    0
 1997  486    0
 1998  573    0
 1999  673    0
 2000  801    0
 2001  964    0
 2002 1169    0
 2003 1399    0
 2004 1655    0
 2005 1982    0
 2006 2408    0
 2007 2431    0
 2008 2283    0
 2009 2167    0
 2010 2076    0
 2011 1948    0
 2012 1799    0
 2013 1586    0
 2014 1360    0
 2015 1431    0
 2016 1849    0
 2017 2255    0
 2018 2126    0
