Year   Moose  Wolves
 1959  675   20
 1960  682   25
 1961  686   24
 1962  678   23
 1963  729   22
 1964  767   24
 1965  777   25
 1966  828   26
 1967  815   22
 1968  920   21
 1969 1047   20
 1970 1131   18
 1971 1246   15
 1972 1426   13
 1973 1679   16
 1974 1944   16
 1975 2227   14
 1976 2163   13
 1977 1964    8
 1978 1898    7
 1979 1777   10
 1980 1617    8
 1981 1420    8
 1982 1448    8
 1983 1809    9
 1984 2158   11
 1985 1969   10
 1986 1741    7
 1987 1679    6
 1988 1631    8
 1989 1608    8
 1990 1660    6
 1991 2102    7
 1992 1906    8
 1993 1683    6
 1994 1626    5
 1995 1593    4
 1996 1569    5
 1997 1630    4
 1998 2126    4
 1999 1903    3
 2000 1664    4
 2001 1587    2
 2002 1573    2
 2003 1601    1
 2004 1724    1
 2005 2251    1
 2006 2074    1
 2007 1835    1
 2008 1792    0
 2009 1796    0
 2010 1797    0
 2011 1930    0
 2012 2560    0
 2013 2339    0
 2014 2142    0
 2015 2066    0
 2016 2053    0
 2017 2065    0
 2018 2071    0
