Year   Moose  Wolves
 1959  610   20
 1960  663   21
 1961  655   26
 1962  619   26
 1963  647   30
 1964  632   32
 1965  651   32
 1966  619   32
 1967  549   31
 1968  549   28
 1969  487   25
 1970  474   22
 1971  446   20
 1972  466   17
 1973  477   14
 1974  501   11
 1975  535    7
 1976  593    5
 1977  708    3
 1978  826    3
 1979  967    3
 1980 1142    2
 1981 1382    3
 1982 1630    3
 1983 1898    2
 1984 2266    3
 1985 2271    2
 1986 2152    2
 1987 2084    2
 1988 1969    2
 1989 1882    2
 1990 1742    2
 1991 1539    3
 1992 1611    2
 1993 2109    2
 1994 2104    2
 1995 1891    1
 1996 1792    1
 1997 1769    1
 1998 1720    1
 1999 1745    1
 2000 1875    1
 2001 2386    1
 2002 2239    0
 2003 2012    0
 2004 1886    0
 2005 1872    0
 2006 1857    0
 2007 1846    0
 2008 1974    0
 2009 2585    0
 2010 2434    0
 2011 2190    0
 2012 2092    0
 2013 2067    0
 2014 2054    0
 2015 2066    0
 2016 1772    0
 2017 1881    0
 2018 2491    0
