Year   Moose  Wolves
 1959  628   20
 1960  599   20
 1961  599   22
 1962  623   22
 1963  612   25
 1964  639   23
 1965  708   21
 1966  803   17
 1967  847   13
 1968  919   11
 1969 1077   10
 1970 1283    9
 1971 1558    7
 1972 1835    6
 1973 2204    5
 1974 2304    2
 1975 2182    2
 1976 2094    1
 1977 2042    0
 1978 1943    0
 1979 1772    0
 1980 1589    0
 1981 1655    0
 1982 2135    0
 1983 2127    0
 1984 1932    0
 1985 1800    0
 1986 1802    0
 1987 1793    0
 1988 1771    0
 1989 1868    0
 1990 2428    0
 1991 2279    0
 1992 2072    0
 1993 1979    0
 1994 1973    0
 1995 1980    0
 1996 1979    0
 1997 2082    0
 1998 2699    0
 1999 2471    0
 2000 2216    0
 2001 2124    0
 2002 2148    0
 2003 2150    0
 2004 2111    0
 2005 1809    0
 2006 1429    0
 2007 1291    0
 2008 1192    0
 2009 1086    0
 2010 1172    0
 2011 1515    0
 2012 1855    0
 2013 2219    0
 2014 2152    0
 2015 2053    0
 2016 2018    0
 2017 2039    0
 2018 1920    0
