Year   Moose  Wolves
 1959  506   20
 1960  525   22
 1961  574   22
 1962  527   24
 1963  473   25
 1964  481   24
 1965  495   24
 1966  518   25
 1967  499   21
 1968  505   18
 1969  507   14
 1970  556   14
 1971  581   12
 1972  644   11
 1973  711   10
 1974  801    7
 1975  929    8
 1976 1052    8
 1977 1229    7
 1978 1459    7
 1979 1726    7
 1980 2045    6
 1981 2430    4
 1982 2474    3
 1983 2332    3
 1984 2234    3
 1985 2161    2
 1986 2022    1
 1987 1868    1
 1988 1657    1
 1989 1369    1
 1990 1222    1
 1991 1285    1
 1992 1648    0
 1993 2009    0
 1994 2374    0
 1995 2253    0
 1996 2106    0
 1997 2086    0
 1998 2110    0
 1999 1982    0
 2000 1798    0
 2001 1609    0
 2002 1294    0
 2003 1159    0
 2004 1253    0
 2005 1610    0
 2006 1965    0
 2007 2338    0
 2008 2272    0
 2009 2142    0
 2010 2132    0
 2011 2148    0
 2012 2050    0
 2013 1883    0
 2014 1631    0
 2015 1356    0
 2016 1217    0
 2017 1276    0
 2018 1695    0
