Year   Moose  Wolves
 1959  658   20
 1960  688   20
 1961  676   20
 1962  657   19
 1963  680   18
 1964  773   19
 1965  822   18
 1966  876   16
 1967  979   14
 1968 1067   12
 1969 1221   11
 1970 1477    9
 1971 1767    7
 1972 2138    4
 1973 2150    3
 1974 2019    3
 1975 1960    3
 1976 1897    3
 1977 1811    3
 1978 1672    4
 1979 1749    3
 1980 2267    2
 1981 2186    1
 1982 1961    1
 1983 1900    1
 1984 1867    1
 1985 1854    1
 1986 1830    1
 1987 1934    1
 1988 2528    1
 1989 2323    0
 1990 2103    0
 1991 2031    0
 1992 2035    0
 1993 2052    0
 1994 2031    0
 1995 1729    0
 1996 1829    0
 1997 2359    0
 1998 2270    0
 1999 2052    0
 2000 1998    0
 2001 1972    0
 2002 1970    0
 2003 1957    0
 2004 2054    0
 2005 2683    0
 2006 2596    0
 2007 2339    0
 2008 2231    0
 2009 2257    0
 2010 2242    0
 2011 2219    0
 2012 1928    0
 2013 1451    0
 2014 1257    0
 2015 1163    0
 2016 1066    0
 2017 1153    0
 2018 1486    0
