Year   Moose  Wolves
 1959  685   20
 1960  753   21
 1961  761   21
 1962  795   22
 1963  816   25
 1964  832   25
 1965  822   25
 1966  906   26
 1967  956   28
 1968 1007   27
 1969 1010   24
 1970 1116   21
 1971 1271   21
 1972 1420   21
 1973 1571   21
 1974 1763   18
 1975 2066   19
 1976 2418   21
 1977 2376   19
 1978 2178   16
 1979 2057   14
 1980 1928   13
 1981 1718   15
 1982 1490   17
 1983 1196   15
 1984 1165   14
 1985 1448   14
 1986 1672   12
 1987 1878    9
 1988 2136   10
 1989 2031   10
 1990 1868    6
 1991 1820    5
 1992 1701    5
 1993 1564    5
 1994 1603    4
 1995 2054    3
 1996 2521    3
 1997 2293    3
 1998 2117    2
 1999 2053    1
 2000 2083    1
 2001 2110    1
 2002 1911    1
 2003 1619    1
 2004 1309    0
 2005 1162    0
 2006 1054    0
 2007 1114    0
 2008 1422    0
 2009 1785    0
 2010 2120    0
 2011 2019    0
 2012 1903    0
 2013 1837    0
 2014 1860    0
 2015 1794    0
 2016 1894    0
 2017 2510    0
 2018 2361    0
