Year   Moose  Wolves
 1959  693   20
 1960  734   22
 1961  831   24
 1962  899   26
 1963  923   26
 1964  998   26
 1965 1116   28
 1966 1229   22
 1967 1388   22
 1968 1586   19
 1969 1812   18
 1970 2140   14
 1971 2069   11
 1972 1908   15
 1973 1819   12
 1974 1752   11
 1975 1657   10
 1976 1743   10
 1977 2167   10
 1978 2072   10
 1979 1872   12
 1980 1741   13
 1981 1670   12
 1982 1643   12
 1983 1724   13
 1984 2257   12
 1985 2138   10
 1986 1903   10
 1987 1784    8
 1988 1745    8
 1989 1764   10
 1990 1763    8
 1991 1822    5
 1992 2368    5
 1993 2212    5
 1994 2013    3
 1995 1910    3
 1996 1885    5
 1997 1842    5
 1998 1834    5
 1999 1950    5
 2000 2525    4
 2001 2352    4
 2002 2097    5
 2003 2024    4
 2004 2012    3
 2005 2015    3
 2006 2026    3
 2007 2163    3
 2008 2120    2
 2009 1903    2
 2010 1809    2
 2011 1783    2
 2012 1735    2
 2013 1697    2
 2014 1811    2
 2015 2389    2
 2016 2363    1
 2017 2147    1
 2018 2058    1
