Year   Moose  Wolves
 1959  690   20
 1960  724   22
 1961  757   24
 1962  784   28
 1963  790   25
 1964  829   25
 1965  849   21
 1966  894   20
 1967  952   21
 1968  981   18
 1969 1052   16
 1970 1154   15
 1971 1325   16
 1972 1493   13
 1973 1733    9
 1974 2015    8
 1975 2400    9
 1976 2390    6
 1977 2206    6
 1978 2115    7
 1979 1955    5
 1980 1838    4
 1981 1671    3
 1982 1461    2
 1983 1182    1
 1984 1230    1
 1985 1535    0
 1986 1886    0
 1987 2182    0
 1988 2055    0
 1989 1889    0
 1990 1841    0
 1991 1848    0
 1992 1736    0
 1993 1831    0
 1994 2385    0
 1995 2279    0
 1996 2042    0
 1997 1946    0
 1998 1927    0
 1999 1914    0
 2000 1894    0
 2001 1993    0
 2002 2593    0
 2003 2402    0
 2004 2161    0
 2005 2067    0
 2006 2070    0
 2007 2071    0
 2008 2097    0
 2009 1817    0
 2010 1915    0
 2011 2530    0
 2012 2506    0
 2013 2247    0
 2014 2168    0
 2015 2153    0
 2016 2135    0
 2017 2111    0
 2018 1850    0
