Year   Moose  Wolves
 1959  636   20
 1960  667   21
 1961  727   23
 1962  745   23
 1963  765   25
 1964  774   30
 1965  777   28
 1966  743   30
 1967  802   29
 1968  852   28
 1969  918   26
 1970  962   28
 1971 1039   29
 1972 1087   30
 1973 1114   30
 1974 1123   26
 1975 1228   24
 1976 1393   25
 1977 1497   25
 1978 1679   22
 1979 1896   21
 1980 2145   23
 1981 2066   21
 1982 1833   16
 1983 1676   19
 1984 1543   21
 1985 1358   20
 1986 1379   20
 1987 1688   24
 1988 2003   29
 1989 2220   28
 1990 2031   24
 1991 1825   25
 1992 1748   26
 1993 1623   27
 1994 1266   26
 1995 1149   22
 1996 1350   20
 1997 1570   20
 1998 1789   19
 1999 2049   20
 2000 2351   23
 2001 2196   25
 2002 2033   25
 2003 1871   26
 2004 1627   25
 2005 1437   22
 2006 1152   20
 2007 1103   22
 2008 1280   23
 2009 1435   22
 2010 1572   18
 2011 1795   18
 2012 2009   16
 2013 2349   15
 2014 2333   13
 2015 2125   12
 2016 1938   10
 2017 1793    8
 2018 1624   10
