Year   Moose  Wolves
 1959  490   20
 1960  504   22
 1961  479   21
 1962  503   21
 1963  509   25
 1964  468   24
 1965  434   22
 1966  395   20
 1967  378   16
 1968  335   16
 1969  304   16
 1970  306   12
 1971  283   11
 1972  312    6
 1973  362    4
 1974  407    3
 1975  483    2
 1976  600    2
 1977  698    2
 1978  839    1
 1979 1020    1
 1980 1227    1
 1981 1472    0
 1982 1822    0
 1983 2179    0
 1984 2260    0
 1985 2155    0
 1986 2074    0
 1987 2054    0
 1988 1948    0
 1989 1795    0
 1990 1598    0
 1991 1660    0
 1992 2175    0
 1993 2177    0
 1994 1924    0
 1995 1865    0
 1996 1836    0
 1997 1836    0
 1998 1857    0
 1999 1989    0
 2000 2573    0
 2001 2408    0
 2002 2160    0
 2003 2043    0
 2004 2037    0
 2005 2030    0
 2006 2029    0
 2007 1793    0
 2008 1889    0
 2009 2541    0
 2010 2494    0
 2011 2268    0
 2012 2175    0
 2013 2174    0
 2014 2165    0
 2015 2153    0
 2016 1835    0
 2017 1426    0
 2018 1296    0
