Year   Moose  Wolves
 1959  549   20
 1960  581   19
 1961  567   18
 1962  588   20
 1963  609   20
 1964  670   20
 1965  674   19
 1966  679   16
 1967  702   10
 1968  768    7
 1969  904    6
 1970 1057    6
 1971 1201    5
 1972 1434    5
 1973 1693    5
 1974 1986    3
 1975 2390    3
 1976 2355    2
 1977 2196    2
 1978 2139    1
 1979 2038    1
 1980 1985    1
 1981 1841    1
 1982 1617    1
 1983 1340    1
 1984 1396    1
 1985 1827    0
 1986 2245    0
 1987 2128    0
 1988 1942    0
 1989 1883    0
 1990 1887    0
 1991 1893    0
 1992 1724    0
 1993 1834    0
 1994 2345    0
 1995 2294    0
 1996 2045    0
 1997 1963    0
 1998 1973    0
 1999 1952    0
 2000 1940    0
 2001 2051    0
 2002 2615    0
 2003 2416    0
 2004 2191    0
 2005 2091    0
 2006 2118    0
 2007 2097    0
 2008 2109    0
 2009 1819    0
 2010 1402    0
 2011 1255    0
 2012 1173    0
 2013 1067    0
 2014 1132    0
 2015 1488    0
 2016 1855    0
 2017 2209    0
 2018 2142    0
