Year   Moose  Wolves
 1959  675   20
 1960  701   24
 1961  672   26
 1962  677   33
 1963  658   33
 1964  606   35
 1965  592   34
 1966  564   31
 1967  478   26
 1968  428   23
 1969  351   18
 1970  317   15
 1971  263   13
 1972  237    9
 1973  236    7
 1974  229    6
 1975  228    3
 1976  254    1
 1977  289    1
 1978  335    1
 1979  393    1
 1980  464    1
 1981  529    0
 1982  634    0
 1983  749    0
 1984  889    0
 1985 1090    0
 1986 1298    0
 1987 1568    0
 1988 1891    0
 1989 2261    0
 1990 2307    0
 1991 2186    0
 1992 2109    0
 1993 2058    0
 1994 1976    0
 1995 1826    0
 1996 1653    0
 1997 1402    0
 1998 1466    0
 1999 1899    0
 2000 2320    0
 2001 2154    0
 2002 1951    0
 2003 1858    0
 2004 1857    0
 2005 1892    0
 2006 1728    0
 2007 1842    0
 2008 2441    0
 2009 2339    0
 2010 2111    0
 2011 2042    0
 2012 2048    0
 2013 2027    0
 2014 2001    0
 2015 1754    0
 2016 1861    0
 2017 2369    0
 2018 2327    0
