Year   Moose  Wolves
 1959  648   20
 1960  676   21
 1961  721   23
 1962  704   23
 1963  729   24
 1964  786   31
 1965  786   33
 1966  785   31
 1967  801   33
 1968  767   31
 1969  723   29
 1970  709   31
 1971  685   32
 1972  620   34
 1973  592   31
 1974  595   31
 1975  617   28
 1976  534   28
 1977  513   22
 1978  545   16
 1979  551   16
 1980  539   15
 1981  576   14
 1982  618   11
 1983  707   10
 1984  774   15
 1985  833   10
 1986  926    7
 1987 1082   14
 1988 1235   19
 1989 1367   22
 1990 1560   23
 1991 1789   29
 1992 1950   31
 1993 2245   34
 1994 2127   37
 1995 1890   41
 1996 1705   42
 1997 1402   42
 1998 1157   34
 1999  884   30
 2000  617   25
 2001  548   23
 2002  580   19
 2003  655   18
 2004  682   13
 2005  762   14
 2006  853   12
 2007  948   12
 2008 1080   11
 2009 1213   14
 2010 1416   14
 2011 1591   15
 2012 1873   13
 2013 2186   11
 2014 2138   15
 2015 1952   18
 2016 1788   18
 2017 1607   23
 2018 1470   23
