Year   Moose  Wolves
 1959  567   20
 1960  571   24
 1961  551   25
 1962  555   32
 1963  497   32
 1964  516   30
 1965  475   28
 1966  467   26
 1967  459   24
 1968  489   19
 1969  468   19
 1970  470   15
 1971  520   11
 1972  559   10
 1973  635    4
 1974  745    1
 1975  888    1
 1976 1079    1
 1977 1287    1
 1978 1521    1
 1979 1818    1
 1980 2171    1
 1981 2210    1
 1982 2058    0
 1983 1993    0
 1984 1903    0
 1985 1792    0
 1986 1658    0
 1987 1760    0
 1988 2249    0
 1989 2152    0
 1990 1909    0
 1991 1813    0
 1992 1763    0
 1993 1753    0
 1994 1747    0
 1995 1842    0
 1996 2407    0
 1997 2233    0
 1998 2010    0
 1999 1937    0
 2000 1923    0
 2001 1941    0
 2002 1942    0
 2003 2048    0
 2004 2671    0
 2005 2446    0
 2006 2258    0
 2007 2168    0
 2008 2151    0
 2009 2127    0
 2010 2142    0
 2011 1856    0
 2012 1472    0
 2013 1310    0
 2014 1231    0
 2015 1141    0
 2016 1225    0
 2017 1660    0
 2018 2071    0
