Year   Moose  Wolves
 1959  596   20
 1960  600   20
 1961  616   19
 1962  649   19
 1963  671   27
 1964  716   29
 1965  673   24
 1966  645   26
 1967  624   27
 1968  585   26
 1969  526   19
 1970  541   24
 1971  544   26
 1972  563   28
 1973  598   28
 1974  598   30
 1975  555   28
 1976  532   24
 1977  567   21
 1978  561   21
 1979  589   22
 1980  567   22
 1981  558   20
 1982  593   16
 1983  670   15
 1984  743   15
 1985  809   22
 1986  879   20
 1987  923   19
 1988 1013   18
 1989 1140   18
 1990 1226   19
 1991 1421   19
 1992 1558   18
 1993 1760   18
 1994 2011   16
 1995 2360   14
 1996 2270    8
 1997 2062    5
 1998 1936    5
 1999 1845    5
 2000 1698    4
 2001 1536    4
 2002 1631    6
 2003 2088    5
 2004 2527    3
 2005 2322    3
 2006 2111    3
 2007 2066    3
 2008 2042    1
 2009 2074    1
 2010 1904    1
 2011 1631    1
 2012 1706    1
 2013 2221    0
 2014 2198    0
 2015 2009    0
 2016 1937    0
 2017 1890    0
 2018 1840    0
