Year   Moose  Wolves
 1959  693   20
 1960  751   25
 1961  771   25
 1962  798   24
 1963  873   21
 1964  929   23
 1965 1016   28
 1966 1018   30
 1967 1019   32
 1968 1092   32
 1969 1215   37
 1970 1363   36
 1971 1377   39
 1972 1456   39
 1973 1534   41
 1974 1616   41
 1975 1824   43
 1976 2082   41
 1977 2212   45
 1978 2073   44
 1979 1758   44
 1980 1624   49
 1981 1295   40
 1982 1032   35
 1983  813   31
 1984  898   30
 1985  883   28
 1986  916   28
 1987  915   23
 1988  987   22
 1989 1096   20
 1990 1203   17
 1991 1340   10
 1992 1552    9
 1993 1816   10
 1994 2108    8
 1995 2025    7
 1996 1860    5
 1997 1792    5
 1998 1733    4
 1999 1610    4
 2000 1667    4
 2001 2143    3
 2002 1983    2
 2003 1766    1
 2004 1693    0
 2005 1651    0
 2006 1657    0
 2007 1797    0
 2008 2323    0
 2009 2129    0
 2010 1914    0
 2011 1867    0
 2012 1868    0
 2013 1878    0
 2014 1869    0
 2015 1981    0
 2016 2590    0
 2017 2372    0
 2018 2161    0
