Year   Moose  Wolves
 1959  635   20
 1960  620   20
 1961  620   24
 1962  585   24
 1963  579   23
 1964  558   32
 1965  583   29
 1966  611   27
 1967  593   31
 1968  555   29
 1969  517   22
 1970  492   23
 1971  449   21
 1972  442   17
 1973  443   15
 1974  486   15
 1975  479   20
 1976  460   16
 1977  488   14
 1978  518   10
 1979  560    9
 1980  639    7
 1981  715    5
 1982  858    5
 1983  992    5
 1984 1167    5
 1985 1388    4
 1986 1631    3
 1987 1947    1
 1988 2326    0
 1989 2326    0
 1990 2192    0
 1991 2097    0
 1992 2040    0
 1993 1934    0
 1994 1810    0
 1995 1610    0
 1996 1695    0
 1997 2220    0
 1998 2221    0
 1999 2003    0
 2000 1926    0
 2001 1890    0
 2002 1866    0
 2003 1848    0
 2004 1922    0
 2005 2568    0
 2006 2417    0
 2007 2187    0
 2008 2098    0
 2009 2084    0
 2010 2068    0
 2011 2083    0
 2012 1798    0
 2013 1894    0
 2014 2428    0
 2015 2312    0
 2016 2091    0
 2017 1987    0
 2018 1947    0
