Year   Moose  Wolves
 1959  707   20
 1960  753   19
 1961  817   19
 1962  808   21
 1963  877   21
 1964  958   21
 1965 1004   25
 1966 1035   22
 1967 1053   25
 1968 1149   30
 1969 1232   33
 1970 1291   32
 1971 1372   37
 1972 1479   40
 1973 1586   42
 1974 1675   46
 1975 1686   51
 1976 1654   48
 1977 1680   45
 1978 1754   42
 1979 1984   39
 1980 2210   37
 1981 1963   36
 1982 1666   38
 1983 1509   33
 1984 1261   29
 1985 1073   29
 1986  937   25
 1987  927   23
 1988  968   25
 1989 1082   27
 1990 1149   28
 1991 1148   25
 1992 1273   23
 1993 1370   16
 1994 1508   17
 1995 1727   16
 1996 2014   14
 1997 2405   16
 1998 2311   15
 1999 2080   14
 2000 1974   12
 2001 1859   10
 2002 1698   12
 2003 1487   12
 2004 1475   11
 2005 1833   10
 2006 2175   10
 2007 1982   11
 2008 1750   11
 2009 1670   17
 2010 1564   17
 2011 1500   14
 2012 1517   17
 2013 1870   17
 2014 2205   25
 2015 1869   25
 2016 1645   37
 2017 1497   39
 2018 1398   40
