Year   Moose  Wolves
 1959  624   20
 1960  649   26
 1961  657   35
 1962  585   35
 1963  609   36
 1964  596   33
 1965  526   33
 1966  478   29
 1967  378   29
 1968  371   27
 1969  280   24
 1970  226   21
 1971  191   14
 1972  170    9
 1973  176    7
 1974  196    6
 1975  233    6
 1976  231    6
 1977  255    4
 1978  301    2
 1979  346    1
 1980  424    0
 1981  508    0
 1982  624    0
 1983  775    0
 1984  938    0
 1985 1122    0
 1986 1377    0
 1987 1688    0
 1988 2006    0
 1989 2416    0
 1990 2457    0
 1991 2285    0
 1992 2260    0
 1993 2189    0
 1994 2079    0
 1995 1938    0
 1996 1755    0
 1997 1433    0
 1998 1308    0
 1999 1361    0
 2000 1797    0
 2001 2196    0
 2002 2106    0
 2003 1899    0
 2004 1843    0
 2005 1850    0
 2006 1865    0
 2007 1666    0
 2008 1763    0
 2009 2265    0
 2010 2116    0
 2011 1871    0
 2012 1767    0
 2013 1778    0
 2014 1755    0
 2015 1762    0
 2016 1871    0
 2017 2439    0
 2018 2309    0
