Year   Moose  Wolves
 1959  565   20
 1960  628   21
 1961  639   22
 1962  623   32
 1963  566   36
 1964  487   34
 1965  433   30
 1966  417   25
 1967  343   20
 1968  287   17
 1969  242   16
 1970  256   14
 1971  252   13
 1972  238   12
 1973  211    9
 1974  199    8
 1975  199    8
 1976  177    7
 1977  160    7
 1978  144    6
 1979  157    6
 1980  164    6
 1981  180    5
 1982  175    5
 1983  171    3
 1984  189    3
 1985  229    2
 1986  250    1
 1987  296    0
 1988  353    0
 1989  418    0
 1990  494    0
 1991  594    0
 1992  703    0
 1993  845    0
 1994 1013    0
 1995 1207    0
 1996 1447    0
 1997 1740    0
 1998 2137    0
 1999 2186    0
 2000 2072    0
 2001 1964    0
 2002 1940    0
 2003 1833    0
 2004 1699    0
 2005 1797    0
 2006 2363    0
 2007 2218    0
 2008 2061    0
 2009 1942    0
 2010 1956    0
 2011 1906    0
 2012 1902    0
 2013 2023    0
 2014 2581    0
 2015 2362    0
 2016 2115    0
 2017 2015    0
 2018 2019    0
