Year   Moose  Wolves
 1959  655   20
 1960  673   22
 1961  687   20
 1962  754   19
 1963  794   20
 1964  810   21
 1965  812   18
 1966  839   15
 1967  876   14
 1968  963   13
 1969 1071   10
 1970 1239   16
 1971 1342   13
 1972 1521   10
 1973 1713    9
 1974 1980    9
 1975 2362    6
 1976 2384    6
 1977 2199    5
 1978 2093    5
 1979 1998    5
 1980 1882    4
 1981 1725    3
 1982 1491    1
 1983 1561    1
 1984 2041    1
 1985 2513    1
 1986 2314    1
 1987 2125    1
 1988 2072    0
 1989 2093    0
 1990 2128    0
 1991 1919    0
 1992 1669    0
 1993 1385    0
 1994 1256    0
 1995 1162    0
 1996 1249    0
 1997 1612    0
 1998 1962    0
 1999 2345    0
 2000 2241    0
 2001 2083    0
 2002 2047    0
 2003 2101    0
 2004 1993    0
 2005 1831    0
 2006 1600    0
 2007 1379    0
 2008 1268    0
 2009 1343    0
 2010 1745    0
 2011 2163    0
 2012 2088    0
 2013 1927    0
 2014 1848    0
 2015 1826    0
 2016 1832    0
 2017 1954    0
 2018 2554    0
