Year   Moose  Wolves
 1959  613   20
 1960  665   19
 1961  649   17
 1962  665   20
 1963  708   20
 1964  722   19
 1965  782   18
 1966  796   15
 1967  860   18
 1968  972   21
 1969 1051   25
 1970 1127   29
 1971 1185   25
 1972 1313   24
 1973 1458   22
 1974 1670   22
 1975 1937   23
 1976 2235   23
 1977 2195   19
 1978 1994   19
 1979 1898   17
 1980 1764   25
 1981 1620   28
 1982 1352   27
 1983 1181   29
 1984 1228   37
 1985 1281   41
 1986 1367   39
 1987 1462   40
 1988 1477   47
 1989 1589   48
 1990 1663   50
 1991 1665   49
 1992 1765   50
 1993 1990   50
 1994 2244   56
 1995 2057   60
 1996 1749   69
 1997 1496   65
 1998 1226   57
 1999  875   52
 2000  948   46
 2001  871   45
 2002  785   44
 2003  840   41
 2004  883   42
 2005  895   38
 2006  946   42
 2007  898   30
 2008  860   27
 2009  862   26
 2010  896   24
 2011  984   26
 2012 1025   28
 2013 1099   34
 2014 1082   41
 2015 1130   42
 2016 1088   51
 2017 1142   47
 2018 1073   45
