Year   Moose  Wolves
 1959  682   20
 1960  736   20
 1961  732   20
 1962  717   22
 1963  769   22
 1964  841   20
 1965  881   21
 1966  996   28
 1967 1026   29
 1968 1106   31
 1969 1185   35
 1970 1193   41
 1971 1278   43
 1972 1246   47
 1973 1203   48
 1974 1293   52
 1975 1224   60
 1976 1100   57
 1977 1071   52
 1978 1055   54
 1979 1026   52
 1980  954   46
 1981  972   45
 1982  987   40
 1983  908   33
 1984  860   29
 1985  905   26
 1986  985   25
 1987 1076   17
 1988 1221   15
 1989 1383   12
 1990 1579   10
 1991 1842   13
 1992 2106   14
 1993 2065   14
 1994 1904   14
 1995 1782   12
 1996 1689   11
 1997 1594   13
 1998 1593   15
 1999 1995   16
 2000 2378   16
 2001 2193   16
 2002 1981   15
 2003 1864   13
 2004 1825   11
 2005 1822    9
 2006 1601   10
 2007 1621   13
 2008 2059   15
 2009 2499   13
 2010 2245   10
 2011 2042   15
 2012 1965   18
 2013 1893   18
 2014 1839   16
 2015 1602   21
 2016 1550   22
 2017 1834   25
 2018 2199   26
