Year   Moose  Wolves
 1959  670   20
 1960  716   24
 1961  730   24
 1962  685   24
 1963  670   23
 1964  639   23
 1965  624   23
 1966  656   21
 1967  641   18
 1968  693   21
 1969  740   18
 1970  799   13
 1971  855   11
 1972  971   13
 1973 1077   12
 1974 1213   11
 1975 1423   11
 1976 1685   15
 1977 1927   16
 1978 2263   15
 1979 2222   20
 1980 2026   20
 1981 1929   27
 1982 1695   28
 1983 1456   26
 1984 1246   25
 1985 1129   23
 1986 1247   27
 1987 1347   28
 1988 1444   28
 1989 1486   26
 1990 1612   28
 1991 1722   27
 1992 1967   25
 1993 2149   26
 1994 2045   29
 1995 1721   33
 1996 1526   31
 1997 1323   29
 1998 1092   26
 1999  865   19
 2000  948   18
 2001  995   17
 2002 1100   15
 2003 1271   14
 2004 1422    7
 2005 1622    5
 2006 1910    4
 2007 2262    3
 2008 2259    2
 2009 2093    4
 2010 1974    4
 2011 1874    4
 2012 1789    4
 2013 1637    4
 2014 1739    4
 2015 2217    4
 2016 2105    4
 2017 1930    3
 2018 1834    2
