Year   Moose  Wolves
 1959  701   20
 1960  796   20
 1961  831   17
 1962  921   17
 1963 1010   18
 1964 1145   22
 1965 1254   23
 1966 1419   23
 1967 1542   25
 1968 1712   32
 1969 1922   28
 1970 2233   25
 1971 2149   28
 1972 1853   32
 1973 1728   31
 1974 1515   30
 1975 1345   28
 1976 1083   23
 1977 1014   25
 1978 1097   18
 1979 1252   12
 1980 1410   11
 1981 1594   11
 1982 1771   10
 1983 2020    6
 1984 2358    4
 1985 2310    4
 1986 2115    3
 1987 1976    3
 1988 1871    2
 1989 1746    2
 1990 1609    2
 1991 1420    2
 1992 1469    2
 1993 1898    1
 1994 2320    0
 1995 2203    0
 1996 2058    0
 1997 1990    0
 1998 2016    0
 1999 2053    0
 2000 1892    0
 2001 2006    0
 2002 2604    0
 2003 2421    0
 2004 2184    0
 2005 2077    0
 2006 2049    0
 2007 2026    0
 2008 2009    0
 2009 1726    0
 2010 1817    0
 2011 2344    0
 2012 2296    0
 2013 2062    0
 2014 1964    0
 2015 1935    0
 2016 1900    0
 2017 1902    0
 2018 2028    0
