Year   Moose  Wolves
 1959  629   20
 1960  657   20
 1961  702   23
 1962  712   29
 1963  661   38
 1964  590   39
 1965  498   35
 1966  423   33
 1967  305   29
 1968  219   26
 1969  173   23
 1970   94   21
 1971   44   18
 1972   15   14
 1973   20   13
 1974    8    8
 1975   15    4
 1976   10    1
 1977    7    0
 1978    7    0
 1979    7    0
 1980    7    0
 1981    9    0
 1982   11    0
 1983   12    0
 1984   16    0
 1985   17    0
 1986   19    0
 1987   24    0
 1988   28    0
 1989   34    0
 1990   42    0
 1991   48    0
 1992   59    0
 1993   69    0
 1994   85    0
 1995  101    0
 1996  122    0
 1997  148    0
 1998  171    0
 1999  209    0
 2000  253    0
 2001  298    0
 2002  358    0
 2003  446    0
 2004  553    0
 2005  662    0
 2006  815    0
 2007 1003    0
 2008 1206    0
 2009 1456    0
 2010 1726    0
 2011 2091    0
 2012 2530    0
 2013 2578    0
 2014 2430    0
 2015 2318    0
 2016 2224    0
 2017 2139    0
 2018 1968    0
