Year   Moose  Wolves
 1959  674   20
 1960  721   19
 1961  787   19
 1962  852   21
 1963  878   23
 1964  981   21
 1965 1068   18
 1966 1173   21
 1967 1288   18
 1968 1407   17
 1969 1602   15
 1970 1777   16
 1971 2005   15
 1972 2316   14
 1973 2225   12
 1974 2014    9
 1975 1911    9
 1976 1813    8
 1977 1643    7
 1978 1452    4
 1979 1501    3
 1980 1908    1
 1981 2369    1
 1982 2219    0
 1983 2034    0
 1984 1972    0
 1985 1967    0
 1986 1983    0
 1987 1833    0
 1988 1941    0
 1989 2561    0
 1990 2444    0
 1991 2203    0
 1992 2095    0
 1993 2072    0
 1994 2067    0
 1995 2048    0
 1996 1786    0
 1997 1881    0
 1998 2490    0
 1999 2418    0
 2000 2197    0
 2001 2105    0
 2002 2111    0
 2003 2097    0
 2004 2075    0
 2005 1793    0
 2006 1428    0
 2007 1305    0
 2008 1411    0
 2009 1855    0
 2010 2237    0
 2011 2196    0
 2012 2010    0
 2013 1923    0
 2014 1914    0
 2015 1934    0
 2016 1768    0
 2017 1852    0
 2018 2390    0
