Year   Moose  Wolves
 1959  604   20
 1960  603   22
 1961  593   26
 1962  538   26
 1963  542   25
 1964  515   26
 1965  509   26
 1966  536   23
 1967  563   19
 1968  627   22
 1969  603   19
 1970  620   27
 1971  592   25
 1972  574   24
 1973  583   20
 1974  610   24
 1975  590   25
 1976  551   28
 1977  491   24
 1978  503   25
 1979  525   22
 1980  513   18
 1981  492   20
 1982  458   20
 1983  459   20
 1984  437   17
 1985  414   16
 1986  415   19
 1987  414   18
 1988  380   18
 1989  369   18
 1990  337   16
 1991  327   16
 1992  337   14
 1993  348   12
 1994  362   13
 1995  372   15
 1996  362   13
 1997  354    9
 1998  374    9
 1999  388    9
 2000  399    9
 2001  415   10
 2002  423   11
 2003  426   12
 2004  464   17
 2005  472   16
 2006  452   12
 2007  473   14
 2008  468   13
 2009  516   13
 2010  549   15
 2011  582   19
 2012  566   19
 2013  563   17
 2014  586   20
 2015  562   20
 2016  542   23
 2017  535   24
 2018  528   22
