Year   Moose  Wolves
 1959  798   20
 1960  858   21
 1961  939   25
 1962  946   25
 1963 1025   24
 1964 1145   26
 1965 1178   28
 1966 1230   28
 1967 1334   28
 1968 1452   34
 1969 1604   29
 1970 1781   27
 1971 1936   28
 1972 2122   28
 1973 2018   29
 1974 1724   29
 1975 1557   32
 1976 1345   29
 1977 1090   29
 1978  953   24
 1979 1128   19
 1980 1229   19
 1981 1357   18
 1982 1571   18
 1983 1756   11
 1984 1992   10
 1985 2282   10
 1986 2252    6
 1987 2032    3
 1988 1899    2
 1989 1814    2
 1990 1693    1
 1991 1539    1
 1992 1628    1
 1993 2103    1
 1994 2030    1
 1995 1832    1
 1996 1737    1
 1997 1728    0
 1998 1739    0
 1999 1866    0
 2000 2424    0
 2001 2241    0
 2002 2028    0
 2003 1935    0
 2004 1910    0
 2005 1909    0
 2006 1905    0
 2007 2012    0
 2008 2629    0
 2009 2409    0
 2010 2206    0
 2011 2147    0
 2012 2163    0
 2013 2166    0
 2014 2185    0
 2015 1901    0
 2016 1488    0
 2017 1315    0
 2018 1229    0
