Year   Moose  Wolves
 1959  672   20
 1960  750   28
 1961  750   28
 1962  791   27
 1963  815   27
 1964  840   24
 1965  823   31
 1966  833   38
 1967  810   39
 1968  717   39
 1969  681   35
 1970  685   34
 1971  708   29
 1972  714   28
 1973  729   26
 1974  794   24
 1975  875   21
 1976 1010   20
 1977 1153   19
 1978 1338   17
 1979 1513   19
 1980 1759   21
 1981 1957   25
 1982 2289   31
 1983 2275   26
 1984 2017   26
 1985 1875   31
 1986 1609   33
 1987 1269   35
 1988  929   34
 1989  568   32
 1990  380   25
 1991  332   24
 1992  297   26
 1993  290   25
 1994  252   21
 1995  209   20
 1996  157   16
 1997  112   11
 1998   84    9
 1999   59    7
 2000   21    6
 2001    6    6
 2002    0    6
 2003    0    4
 2004    0    1
 2005    0    0
 2006    0    0
 2007    0    0
 2008    0    0
 2009    0    0
 2010    0    0
 2011    0    0
 2012    0    0
 2013    0    0
 2014    0    0
 2015    0    0
 2016    0    0
 2017    0    0
 2018    0    0
