Year   Moose  Wolves
 1959  583   20
 1960  592   19
 1961  570   19
 1962  559   21
 1963  517   21
 1964  466   26
 1965  430   22
 1966  421   21
 1967  420   19
 1968  404   17
 1969  394   16
 1970  373   16
 1971  382   14
 1972  359   11
 1973  368   13
 1974  355   16
 1975  329   15
 1976  322   12
 1977  342   15
 1978  336   16
 1979  313   14
 1980  328   14
 1981  310   12
 1982  325   12
 1983  328   11
 1984  335    9
 1985  355    9
 1986  389    8
 1987  420    9
 1988  446    6
 1989  519    5
 1990  574    5
 1991  680    5
 1992  784    5
 1993  914    5
 1994 1060    4
 1995 1253    3
 1996 1471    5
 1997 1735    5
 1998 2077    4
 1999 2462    3
 2000 2469    2
 2001 2313    2
 2002 2225    2
 2003 2161    1
 2004 2028    1
 2005 1878    1
 2006 1653    1
 2007 1381    0
 2008 1216    0
 2009 1296    0
 2010 1665    0
 2011 2061    0
 2012 2471    0
 2013 2408    0
 2014 2266    0
 2015 2204    0
 2016 2233    0
 2017 2092    0
 2018 1887    0
