Year   Moose  Wolves
 1959  630   20
 1960  639   19
 1961  630   17
 1962  633   16
 1963  665   16
 1964  729   14
 1965  770   12
 1966  878   12
 1967  978   13
 1968 1124   13
 1969 1239   12
 1970 1403   11
 1971 1586    7
 1972 1843    7
 1973 2198    7
 1974 2122    6
 1975 1908    6
 1976 1808    6
 1977 1725    5
 1978 1605    5
 1979 1458    4
 1980 1493    4
 1981 1927    3
 1982 2392    2
 1983 2170    2
 1984 2003    2
 1985 1937    2
 1986 1949    3
 1987 1967    2
 1988 1761    2
 1989 1842    1
 1990 2413    1
 1991 2258    1
 1992 2016    1
 1993 1906    1
 1994 1883    1
 1995 1898    1
 1996 1888    1
 1997 1991    1
 1998 2590    1
 1999 2387    0
 2000 2147    0
 2001 2068    0
 2002 2072    0
 2003 2085    0
 2004 2073    0
 2005 1793    0
 2006 1882    0
 2007 2444    0
 2008 2405    0
 2009 2174    0
 2010 2076    0
 2011 2011    0
 2012 1992    0
 2013 1990    0
 2014 1776    0
 2015 1866    0
 2016 2440    0
 2017 2314    0
 2018 2107    0
