Year   Moose  Wolves
 1959  646   20
 1960  695   24
 1961  663   27
 1962  685   34
 1963  729   38
 1964  617   43
 1965  624   40
 1966  505   37
 1967  446   32
 1968  365   29
 1969  323   27
 1970  258   26
 1971  164   24
 1972   95   21
 1973   60   11
 1974   31    8
 1975   48    5
 1976   36    3
 1977   35    2
 1978   30    2
 1979   25    2
 1980   26    2
 1981   24    2
 1982   19    1
 1983   14    1
 1984    9    0
 1985   11    0
 1986   12    0
 1987   12    0
 1988   14    0
 1989   18    0
 1990   21    0
 1991   26    0
 1992   39    0
 1993   42    0
 1994   53    0
 1995   70    0
 1996   81    0
 1997  109    0
 1998  128    0
 1999  153    0
 2000  195    0
 2001  234    0
 2002  273    0
 2003  333    0
 2004  395    0
 2005  470    0
 2006  591    0
 2007  705    0
 2008  837    0
 2009 1012    0
 2010 1199    0
 2011 1423    0
 2012 1704    0
 2013 2035    0
 2014 2446    0
 2015 2462    0
 2016 2321    0
 2017 2249    0
 2018 2167    0
