Year   Moose  Wolves
 1959  671   20
 1960  698   23
 1961  685   26
 1962  666   31
 1963  679   37
 1964  639   37
 1965  567   36
 1966  502   30
 1967  464   27
 1968  437   24
 1969  423   22
 1970  390   21
 1971  344   18
 1972  319   16
 1973  329   12
 1974  342   11
 1975  378   11
 1976  396    7
 1977  460    6
 1978  530    6
 1979  586    5
 1980  661    4
 1981  772    4
 1982  884    4
 1983 1024    3
 1984 1216    3
 1985 1419    1
 1986 1717    1
 1987 2110    1
 1988 2162    0
 1989 2020    0
 1990 1951    0
 1991 1928    0
 1992 1859    0
 1993 1738    0
 1994 1849    0
 1995 2445    0
 1996 2368    0
 1997 2176    0
 1998 2076    0
 1999 2053    0
 2000 2042    0
 2001 2037    0
 2002 1764    0
 2003 1854    0
 2004 2427    0
 2005 2363    0
 2006 2150    0
 2007 2044    0
 2008 2001    0
 2009 1982    0
 2010 1947    0
 2011 1688    0
 2012 1788    0
 2013 2348    0
 2014 2305    0
 2015 2073    0
 2016 1971    0
 2017 1958    0
 2018 1914    0
