Year   Moose  Wolves
 1959  766   20
 1960  831   26
 1961  830   30
 1962  821   32
 1963  808   40
 1964  809   42
 1965  778   43
 1966  764   40
 1967  677   37
 1968  674   35
 1969  656   31
 1970  639   28
 1971  594   29
 1972  552   28
 1973  518   26
 1974  458   19
 1975  464   19
 1976  431   22
 1977  459   19
 1978  509   18
 1979  546   18
 1980  596   16
 1981  607   12
 1982  698   12
 1983  797   10
 1984  903    8
 1985 1043    7
 1986 1199    7
 1987 1431    3
 1988 1705    2
 1989 2059    2
 1990 2433    1
 1991 2463    1
 1992 2305    1
 1993 2235    1
 1994 2158    1
 1995 2055    1
 1996 1881    1
 1997 1660    0
 1998 1358    0
 1999 1203    0
 2000 1299    0
 2001 1694    0
 2002 2072    0
 2003 2436    0
 2004 2311    0
 2005 2162    0
 2006 2129    0
 2007 2145    0
 2008 2019    0
 2009 1834    0
 2010 1604    0
 2011 1326    0
 2012 1201    0
 2013 1266    0
 2014 1636    0
 2015 1994    0
 2016 2342    0
 2017 2263    0
 2018 2099    0
