Year   Moose  Wolves
 1959  655   20
 1960  679   26
 1961  644   31
 1962  614   30
 1963  562   29
 1964  524   29
 1965  509   27
 1966  462   22
 1967  486   21
 1968  495   23
 1969  498   22
 1970  461   21
 1971  461   18
 1972  493   22
 1973  449   21
 1974  443   20
 1975  442   18
 1976  432   16
 1977  443   18
 1978  420   17
 1979  401   15
 1980  422   13
 1981  443   15
 1982  493   15
 1983  497   16
 1984  518   21
 1985  524   23
 1986  517   22
 1987  503   23
 1988  500   24
 1989  469   25
 1990  431   23
 1991  365   25
 1992  309   22
 1993  260   20
 1994  203   18
 1995  145   13
 1996   97   10
 1997   64    9
 1998   36    8
 1999   16    7
 2000    6    4
 2001   12    3
 2002    4    1
 2003    1    1
 2004    1    1
 2005    1    0
 2006    1    0
 2007    1    0
 2008    1    0
 2009    1    0
 2010    1    0
 2011    1    0
 2012    1    0
 2013    1    0
 2014    1    0
 2015    0    0
 2016    0    0
 2017    0    0
 2018    0    0
