Year   Moose  Wolves
 1959  703   20
 1960  784   18
 1961  847   18
 1962  888   16
 1963  991   15
 1964 1097   14
 1965 1236   12
 1966 1412   11
 1967 1663    7
 1968 1941    3
 1969 2326    3
 1970 2385    3
 1971 2202    2
 1972 2112    1
 1973 2088    1
 1974 1982    1
 1975 1841    1
 1976 1646    1
 1977 1307    0
 1978 1383    0
 1979 1825    0
 1980 2280    0
 1981 2129    0
 1982 1944    0
 1983 1902    0
 1984 1903    0
 1985 1894    0
 1986 1740    0
 1987 1841    0
 1988 2410    0
 1989 2242    0
 1990 1999    0
 1991 1930    0
 1992 1937    0
 1993 1935    0
 1994 1912    0
 1995 2043    0
 1996 2683    0
 1997 2544    0
 1998 2327    0
 1999 2268    0
 2000 2312    0
 2001 2330    0
 2002 2355    0
 2003 2026    0
 2004 1572    0
 2005 1439    0
 2006 1368    0
 2007 1276    0
 2008 1351    0
 2009 1779    0
 2010 2213    0
 2011 2072    0
 2012 1884    0
 2013 1850    0
 2014 1851    0
 2015 1864    0
 2016 1991    0
 2017 2626    0
 2018 2415    0
