Year   Moose  Wolves
 1959  563   20
 1960  606   22
 1961  642   28
 1962  609   29
 1963  546   31
 1964  508   30
 1965  449   25
 1966  386   24
 1967  340   21
 1968  285   14
 1969  291   13
 1970  276   12
 1971  260   13
 1972  266   10
 1973  283    8
 1974  284    8
 1975  317    5
 1976  349    5
 1977  408    5
 1978  490    4
 1979  593    4
 1980  680    3
 1981  800    1
 1982  959    0
 1983 1148    0
 1984 1403    0
 1985 1730    0
 1986 2058    0
 1987 2529    0
 1988 2576    0
 1989 2463    0
 1990 2390    0
 1991 2317    0
 1992 2242    0
 1993 2035    0
 1994 1821    0
 1995 1483    0
 1996 1319    0
 1997 1235    0
 1998 1329    0
 1999 1698    0
 2000 2156    0
 2001 2054    0
 2002 1894    0
 2003 1858    0
 2004 1896    0
 2005 1928    0
 2006 2051    0
 2007 2745    0
 2008 2542    0
 2009 2318    0
 2010 2260    0
 2011 2245    0
 2012 2233    0
 2013 2243    0
 2014 1905    0
 2015 1474    0
 2016 1291    0
 2017 1206    0
 2018 1115    0
