Year   Moose  Wolves
 1959  595   20
 1960  657   21
 1961  672   21
 1962  672   20
 1963  736   26
 1964  740   25
 1965  788   22
 1966  816   24
 1967  828   26
 1968  803   23
 1969  779   21
 1970  795   25
 1971  831   21
 1972  932   22
 1973 1014   28
 1974 1008   29
 1975 1050   30
 1976 1118   33
 1977 1137   31
 1978 1262   41
 1979 1227   43
 1980 1358   48
 1981 1446   62
 1982 1431   66
 1983 1444   65
 1984 1401   61
 1985 1517   57
 1986 1476   53
 1987 1616   49
 1988 1658   61
 1989 1694   63
 1990 1817   59
 1991 1890   59
 1992 1992   63
 1993 2145   58
 1994 1979   57
 1995 1644   57
 1996 1405   55
 1997 1086   49
 1998  807   45
 1999  479   39
 2000  651   33
 2001  637   26
 2002  639   26
 2003  639   20
 2004  645   18
 2005  676   22
 2006  692   19
 2007  672   16
 2008  748   26
 2009  773   24
 2010  763   24
 2011  805   23
 2012  883   32
 2013  903   30
 2014  927   29
 2015  939   26
 2016 1006   27
 2017 1004   30
 2018 1055   29
