Year   Moose  Wolves
 1959  659   20
 1960  711   31
 1961  747   34
 1962  754   37
 1963  720   43
 1964  655   40
 1965  690   37
 1966  633   34
 1967  643   29
 1968  627   30
 1969  581   34
 1970  523   30
 1971  540   23
 1972  582   25
 1973  570   20
 1974  578   22
 1975  625   25
 1976  683   32
 1977  723   33
 1978  740   35
 1979  778   38
 1980  695   33
 1981  657   29
 1982  700   30
 1983  663   28
 1984  669   34
 1985  600   31
 1986  636   30
 1987  638   27
 1988  583   23
 1989  607   19
 1990  620   17
 1991  688   14
 1992  764   15
 1993  840   12
 1994  937   10
 1995 1063    8
 1996 1244    6
 1997 1444    5
 1998 1695    3
 1999 2028    3
 2000 2439    1
 2001 2392    0
 2002 2275    0
 2003 2226    0
 2004 2210    0
 2005 2130    0
 2006 1938    0
 2007 1724    0
 2008 1463    0
 2009 1355    0
 2010 1235    0
 2011 1311    0
 2012 1725    0
 2013 2105    0
 2014 2005    0
 2015 1811    0
 2016 1732    0
 2017 1745    0
 2018 1773    0
