Year   Moose  Wolves
 1959  578   20
 1960  580   20
 1961  547   19
 1962  578   22
 1963  530   20
 1964  570   18
 1965  585   18
 1966  600   17
 1967  665   23
 1968  694   20
 1969  694   18
 1970  745   21
 1971  841   25
 1972  890   31
 1973  926   30
 1974 1055   34
 1975 1127   41
 1976 1100   50
 1977 1187   50
 1978 1253   46
 1979 1359   46
 1980 1382   53
 1981 1461   52
 1982 1401   52
 1983 1419   46
 1984 1433   43
 1985 1616   37
 1986 1649   46
 1987 1764   42
 1988 1972   50
 1989 2039   50
 1990 2237   48
 1991 1995   41
 1992 1668   39
 1993 1457   38
 1994 1155   33
 1995  962   32
 1996  873   30
 1997  998   21
 1998 1086   16
 1999 1190   11
 2000 1401    8
 2001 1599    6
 2002 1833    4
 2003 2176    3
 2004 2137    2
 2005 1981    2
 2006 1886    2
 2007 1788    2
 2008 1696    2
 2009 1558    1
 2010 1661    1
 2011 2165    0
 2012 2106    0
 2013 1889    0
 2014 1814    0
 2015 1826    0
 2016 1817    0
 2017 1819    0
 2018 1903    0
