Year   Moose  Wolves
 1959  698   20
 1960  774   19
 1961  859   18
 1962  896   18
 1963  971   20
 1964  994   21
 1965 1099   20
 1966 1178   26
 1967 1283   27
 1968 1299   28
 1969 1412   27
 1970 1487   25
 1971 1685   25
 1972 1923   22
 1973 2151   20
 1974 2020   21
 1975 1851   22
 1976 1693   23
 1977 1536   25
 1978 1351   27
 1979 1150   25
 1980 1359   26
 1981 1509   33
 1982 1563   37
 1983 1715   35
 1984 1783   31
 1985 1845   33
 1986 1982   31
 1987 2070   28
 1988 2327   24
 1989 2201   20
 1990 1927   15
 1991 1792   12
 1992 1624    9
 1993 1475    9
 1994 1339    7
 1995 1348    6
 1996 1688    7
 1997 2056    9
 1998 2364    7
 1999 2215    7
 2000 2041    7
 2001 1989   15
 2002 1943   13
 2003 1700   11
 2004 1466   10
 2005 1494   12
 2006 1893   11
 2007 2300   13
 2008 2104   17
 2009 1876   13
 2010 1791   11
 2011 1742    9
 2012 1693   15
 2013 1399   17
 2014 1360   22
 2015 1661   30
 2016 1803   37
 2017 1901   39
 2018 2129   37
