Year   Moose  Wolves
 1959  603   20
 1960  658   21
 1961  693   21
 1962  722   19
 1963  775   19
 1964  814   18
 1965  862   25
 1966  914   23
 1967  979   24
 1968 1085   23
 1969 1131   26
 1970 1241   39
 1971 1253   36
 1972 1309   34
 1973 1373   43
 1974 1440   51
 1975 1551   61
 1976 1549   65
 1977 1590   68
 1978 1518   72
 1979 1631   72
 1980 1679   71
 1981 1706   62
 1982 1756   59
 1983 1789   59
 1984 1829   57
 1985 1989   55
 1986 2217   52
 1987 1960   49
 1988 1704   50
 1989 1435   50
 1990 1170   48
 1991  915   42
 1992  574   39
 1993  348   34
 1994  123   29
 1995   69   25
 1996   36   22
 1997    9   18
 1998    4   12
 1999    5    8
 2000    2    7
 2001    2    5
 2002    2    4
 2003    0    4
 2004    0    3
 2005    0    3
 2006    0    2
 2007    0    1
 2008    0    1
 2009    0    0
 2010    0    0
 2011    0    0
 2012    0    0
 2013    0    0
 2014    0    0
 2015    0    0
 2016    0    0
 2017    0    0
 2018    0    0
