Year   Moose  Wolves
 1959  730   20
 1960  765   22
 1961  792   22
 1962  849   26
 1963  860   25
 1964  884   23
 1965  901   20
 1966 1024   17
 1967 1096   13
 1968 1274   17
 1969 1429   21
 1970 1576   21
 1971 1757   19
 1972 2064   18
 1973 2435   15
 1974 2380   14
 1975 2159   13
 1976 2022   13
 1977 1893   10
 1978 1782    8
 1979 1600    5
 1980 1398    2
 1981 1452    1
 1982 1879    1
 1983 2271    0
 1984 2125    0
 1985 1931    0
 1986 1862    0
 1987 1881    0
 1988 1895    0
 1989 1733    0
 1990 1834    0
 1991 2402    0
 1992 2278    0
 1993 2068    0
 1994 1956    0
 1995 1909    0
 1996 1931    0
 1997 1954    0
 1998 2063    0
 1999 2689    0
 2000 2480    0
 2001 2264    0
 2002 2201    0
 2003 2192    0
 2004 2166    0
 2005 2171    0
 2006 1871    0
 2007 1467    0
 2008 1297    0
 2009 1191    0
 2010 1101    0
 2011 1174    0
 2012 1543    0
 2013 1908    0
 2014 2261    0
 2015 2219    0
 2016 2094    0
 2017 2052    0
 2018 2098    0
