Year   Moose  Wolves
 1959  708   20
 1960  772   23
 1961  801   25
 1962  839   26
 1963  917   26
 1964  980   31
 1965  986   30
 1966 1076   27
 1967 1165   29
 1968 1207   29
 1969 1317   27
 1970 1422   27
 1971 1588   23
 1972 1777   25
 1973 2044   26
 1974 2343   27
 1975 2254   27
 1976 2037   25
 1977 1872   21
 1978 1724   21
 1979 1485   19
 1980 1247   14
 1981 1238   14
 1982 1484   14
 1983 1721   17
 1984 1915   17
 1985 2157   14
 1986 1945   13
 1987 1829   14
 1988 1762   13
 1989 1630   13
 1990 1415   13
 1991 1423   13
 1992 1771   11
 1993 2098    9
 1994 2438    7
 1995 2298    7
 1996 2123    7
 1997 2067    6
 1998 2105    5
 1999 1931    4
 2000 1700    3
 2001 1500    3
 2002 1166    3
 2003 1033    2
 2004 1089    2
 2005 1387    2
 2006 1676    1
 2007 1978    1
 2008 2392    0
 2009 2314    0
 2010 2224    0
 2011 2212    0
 2012 2106    0
 2013 1944    0
 2014 1815    0
 2015 1557    0
 2016 1289    0
 2017 1167    0
 2018 1256    0
