Year   Moose  Wolves
 1959  688   20
 1960  802   23
 1961  895   23
 1962 1023   21
 1963 1131   22
 1964 1289   26
 1965 1495   24
 1966 1712   21
 1967 2011   20
 1968 2372   17
 1969 2379   14
 1970 2194   12
 1971 2111    9
 1972 2035    9
 1973 1924    9
 1974 1761    8
 1975 1556    5
 1976 1281    4
 1977 1359    2
 1978 1791    2
 1979 2239    2
 1980 2107    2
 1981 1924    1
 1982 1903    1
 1983 1905    1
 1984 1938    1
 1985 1817    0
 1986 1930    0
 1987 2619    0
 1988 2504    0
 1989 2296    0
 1990 2228    0
 1991 2217    0
 1992 2213    0
 1993 2220    0
 1994 1940    0
 1995 1554    0
 1996 1383    0
 1997 1304    0
 1998 1234    0
 1999 1313    0
 2000 1695    0
 2001 2098    0
 2002 2522    0
 2003 2423    0
 2004 2279    0
 2005 2264    0
 2006 2318    0
 2007 2217    0
 2008 2051    0
 2009 1838    0
 2010 1529    0
 2011 1375    0
 2012 1285    0
 2013 1369    0
 2014 1786    0
 2015 2226    0
 2016 2179    0
 2017 1986    0
 2018 1949    0
