Year   Moose  Wolves
 1959  591   20
 1960  634   23
 1961  632   28
 1962  565   29
 1963  528   30
 1964  460   28
 1965  393   25
 1966  353   23
 1967  326   19
 1968  308   17
 1969  306   14
 1970  292   14
 1971  282   10
 1972  296    6
 1973  334    4
 1974  393    4
 1975  449    4
 1976  509    4
 1977  566    3
 1978  680    2
 1979  806    2
 1980  958    1
 1981 1195    1
 1982 1414    1
 1983 1716    1
 1984 2071    1
 1985 2517    1
 1986 2597    0
 1987 2455    0
 1988 2372    0
 1989 2307    0
 1990 2197    0
 1991 2033    0
 1992 1762    0
 1993 1452    0
 1994 1333    0
 1995 1253    0
 1996 1337    0
 1997 1718    0
 1998 2165    0
 1999 2134    0
 2000 1946    0
 2001 1896    0
 2002 1909    0
 2003 1917    0
 2004 1787    0
 2005 1897    0
 2006 2477    0
 2007 2394    0
 2008 2164    0
 2009 2080    0
 2010 2087    0
 2011 2061    0
 2012 2036    0
 2013 1783    0
 2014 1873    0
 2015 2433    0
 2016 2423    0
 2017 2161    0
 2018 2064    0
