Year   Moose  Wolves
 1959  645   20
 1960  625   21
 1961  647   26
 1962  665   23
 1963  696   28
 1964  675   29
 1965  699   31
 1966  693   27
 1967  731   31
 1968  749   33
 1969  745   25
 1970  741   20
 1971  790   18
 1972  866   15
 1973  941   17
 1974 1020   15
 1975 1161   14
 1976 1329   16
 1977 1487   14
 1978 1764   10
 1979 2049    9
 1980 2405    9
 1981 2291    7
 1982 2118    7
 1983 2046    7
 1984 1925    5
 1985 1786    4
 1986 1623    4
 1987 1412    3
 1988 1458    3
 1989 1871    2
 1990 2282    1
 1991 2099    0
 1992 1944    0
 1993 1866    0
 1994 1844    0
 1995 1847    0
 1996 1977    0
 1997 2594    0
 1998 2389    0
 1999 2138    0
 2000 2082    0
 2001 2054    0
 2002 2070    0
 2003 2102    0
 2004 1809    0
 2005 1400    0
 2006 1271    0
 2007 1175    0
 2008 1120    0
 2009 1208    0
 2010 1574    0
 2011 1923    0
 2012 2270    0
 2013 2152    0
 2014 2043    0
 2015 1997    0
 2016 2016    0
 2017 1907    0
 2018 1723    0
