Year   Moose  Wolves
 1959  696   20
 1960  728   19
 1961  703   19
 1962  740   25
 1963  725   24
 1964  743   20
 1965  811   18
 1966  887   22
 1967  909   16
 1968 1022   14
 1969 1150   12
 1970 1332   12
 1971 1567   10
 1972 1783    9
 1973 2104    6
 1974 2156    4
 1975 2012    2
 1976 1912    2
 1977 1818    2
 1978 1713    2
 1979 1616    2
 1980 1693    2
 1981 2165    1
 1982 2078    1
 1983 1858    1
 1984 1796    1
 1985 1770    1
 1986 1749    1
 1987 1885    1
 1988 2460    0
 1989 2290    0
 1990 2078    0
 1991 2011    0
 1992 1992    0
 1993 1991    0
 1994 2027    0
 1995 2170    0
 1996 1992    0
 1997 1772    0
 1998 1677    0
 1999 1661    0
 2000 1636    0
 2001 1739    0
 2002 2312    0
 2003 2185    0
 2004 1939    0
 2005 1856    0
 2006 1872    0
 2007 1883    0
 2008 1902    0
 2009 1984    0
 2010 2557    0
 2011 2404    0
 2012 2192    0
 2013 2077    0
 2014 2070    0
 2015 2036    0
 2016 2025    0
 2017 1757    0
 2018 1864    0
