Year   Moose  Wolves
 1959  721   20
 1960  772   20
 1961  833   21
 1962  913   22
 1963  924   25
 1964 1005   28
 1965 1036   28
 1966 1104   27
 1967 1243   27
 1968 1339   24
 1969 1519   22
 1970 1732   23
 1971 1905   23
 1972 2122   23
 1973 2059   21
 1974 1804   18
 1975 1674   11
 1976 1567   11
 1977 1392   10
 1978 1403    9
 1979 1792    6
 1980 2206    7
 1981 2021    7
 1982 1813    6
 1983 1748    5
 1984 1753    4
 1985 1750    4
 1986 1827    4
 1987 2355    5
 1988 2035    6
 1989 1835    5
 1990 1765    5
 1991 1726    5
 1992 1739    4
 1993 1856    4
 1994 2375    6
 1995 2100    5
 1996 1865    3
 1997 1847    3
 1998 1863    4
 1999 1848    3
 2000 1946    2
 2001 2557    2
 2002 2423    2
 2003 2151    2
 2004 2048    2
 2005 2018    0
 2006 2039    0
 2007 2083    0
 2008 1790    0
 2009 1881    0
 2010 2416    0
 2011 2304    0
 2012 2081    0
 2013 1980    0
 2014 1973    0
 2015 1976    0
 2016 1949    0
 2017 2067    0
 2018 2683    0
