Year   Moose  Wolves
 1959  686   20
 1960  716   24
 1961  741   26
 1962  747   31
 1963  767   34
 1964  761   36
 1965  760   37
 1966  755   34
 1967  760   34
 1968  690   37
 1969  614   33
 1970  614   32
 1971  534   28
 1972  485   27
 1973  444   20
 1974  445   16
 1975  499   13
 1976  541   13
 1977  610   10
 1978  695    9
 1979  792    7
 1980  924    2
 1981 1127    1
 1982 1391    1
 1983 1656    1
 1984 1963    1
 1985 2374    0
 1986 2415    0
 1987 2326    0
 1988 2217    0
 1989 2158    0
 1990 2093    0
 1991 1950    0
 1992 1706    0
 1993 1408    0
 1994 1285    0
 1995 1361    0
 1996 1765    0
 1997 2207    0
 1998 2080    0
 1999 1910    0
 2000 1867    0
 2001 1885    0
 2002 1895    0
 2003 2020    0
 2004 2700    0
 2005 2447    0
 2006 2215    0
 2007 2149    0
 2008 2151    0
 2009 2158    0
 2010 2175    0
 2011 1830    0
 2012 1440    0
 2013 1278    0
 2014 1199    0
 2015 1123    0
 2016 1193    0
 2017 1525    0
 2018 1875    0
