Year   Moose  Wolves
 1959  766   20
 1960  828   20
 1961  889   20
 1962  966   22
 1963 1042   23
 1964 1102   24
 1965 1186   22
 1966 1255   25
 1967 1424   27
 1968 1539   26
 1969 1774   28
 1970 1934   27
 1971 2135   27
 1972 2017   25
 1973 1777   25
 1974 1641   22
 1975 1445   22
 1976 1190   21
 1977 1069   20
 1978 1273   12
 1979 1501   10
 1980 1743    7
 1981 2021    6
 1982 2347    5
 1983 2239    3
 1984 2152    2
 1985 2087    2
 1986 1948    1
 1987 1752    0
 1988 1607    0
 1989 1366    0
 1990 1429    0
 1991 1874    0
 1992 2280    0
 1993 2104    0
 1994 1924    0
 1995 1875    0
 1996 1873    0
 1997 1879    0
 1998 1726    0
 1999 1819    0
 2000 2326    0
 2001 2197    0
 2002 1972    0
 2003 1882    0
 2004 1882    0
 2005 1810    0
 2006 1824    0
 2007 1920    0
 2008 2516    0
 2009 2353    0
 2010 2146    0
 2011 2076    0
 2012 2056    0
 2013 2107    0
 2014 2096    0
 2015 1816    0
 2016 1428    0
 2017 1254    0
 2018 1177    0
