Year   Moose  Wolves
 1959  702   20
 1960  708   20
 1961  740   19
 1962  713   20
 1963  732   21
 1964  748   18
 1965  737   14
 1966  829   13
 1967  890   10
 1968 1003    9
 1969 1088    7
 1970 1263    6
 1971 1451    4
 1972 1700    2
 1973 2048    1
 1974 2482    1
 1975 2495    1
 1976 2336    1
 1977 2274    0
 1978 2258    0
 1979 2161    0
 1980 1982    0
 1981 1771    0
 1982 1458    0
 1983 1319    0
 1984 1245    0
 1985 1339    0
 1986 1742    0
 1987 2172    0
 1988 2121    0
 1989 1946    0
 1990 1892    0
 1991 1877    0
 1992 1866    0
 1993 1714    0
 1994 1799    0
 1995 2258    0
 1996 2134    0
 1997 1926    0
 1998 1816    0
 1999 1802    0
 2000 1767    0
 2001 1750    0
 2002 1879    0
 2003 2432    0
 2004 2277    0
 2005 2036    0
 2006 1971    0
 2007 1972    0
 2008 1980    0
 2009 1961    0
 2010 2090    0
 2011 2724    0
 2012 2529    0
 2013 2258    0
 2014 2192    0
 2015 2188    0
 2016 2203    0
 2017 2166    0
 2018 1882    0
