Year   Moose  Wolves
 1959  636   20
 1960  674   19
 1961  680   18
 1962  679   18
 1963  689   22
 1964  711   24
 1965  694   22
 1966  696   16
 1967  771   16
 1968  859   14
 1969  955   15
 1970 1135   13
 1971 1287   12
 1972 1504   12
 1973 1762   10
 1974 2094    8
 1975 2490    9
 1976 2536    9
 1977 2330    8
 1978 2189    6
 1979 2133    4
 1980 2001    3
 1981 1830    3
 1982 1595    3
 1983 1308    2
 1984 1143    2
 1985 1182    2
 1986 1548    1
 1987 1890    0
 1988 2213    0
 1989 2148    0
 1990 2000    0
 1991 1982    0
 1992 2052    0
 1993 1949    0
 1994 1813    0
 1995 1936    0
 1996 2541    0
 1997 2473    0
 1998 2240    0
 1999 2155    0
 2000 2127    0
 2001 2101    0
 2002 2104    0
 2003 1807    0
 2004 1427    0
 2005 1292    0
 2006 1218    0
 2007 1139    0
 2008 1218    0
 2009 1610    0
 2010 1968    0
 2011 2307    0
 2012 2248    0
 2013 2092    0
 2014 2072    0
 2015 2095    0
 2016 1964    0
 2017 1754    0
 2018 1824    0
