Year   Moose  Wolves
 1959  617   20
 1960  595   21
 1961  576   25
 1962  550   25
 1963  494   24
 1964  473   26
 1965  439   26
 1966  452   24
 1967  444   19
 1968  466   19
 1969  485   17
 1970  514   15
 1971  552   11
 1972  595   11
 1973  689   10
 1974  756   10
 1975  885    7
 1976 1048    7
 1977 1214    7
 1978 1429    6
 1979 1681    4
 1980 2021    3
 1981 2420    3
 1982 2432    3
 1983 2287    2
 1984 2200    1
 1985 2170    0
 1986 2086    0
 1987 1917    0
 1988 1682    0
 1989 1362    0
 1990 1240    0
 1991 1311    0
 1992 1750    0
 1993 2157    0
 1994 2077    0
 1995 1891    0
 1996 1840    0
 1997 1865    0
 1998 1904    0
 1999 2057    0
 2000 2729    0
 2001 2506    0
 2002 2257    0
 2003 2195    0
 2004 2234    0
 2005 2216    0
 2006 2206    0
 2007 1917    0
 2008 1510    0
 2009 1363    0
 2010 1283    0
 2011 1171    0
 2012 1227    0
 2013 1598    0
 2014 2013    0
 2015 2382    0
 2016 2296    0
 2017 2148    0
 2018 2159    0
