Year   Moose  Wolves
 1959  699   20
 1960  750   22
 1961  797   21
 1962  849   21
 1963  848   21
 1964  853   22
 1965  933   20
 1966 1027   18
 1967 1087   11
 1968 1239   10
 1969 1402    8
 1970 1636    4
 1971 1953    4
 1972 2324    4
 1973 2305    3
 1974 2159    3
 1975 2076    2
 1976 1989    1
 1977 1869    1
 1978 1714    1
 1979 1487    1
 1980 1540    0
 1981 2003    0
 1982 2514    0
 1983 2377    0
 1984 2167    0
 1985 2108    0
 1986 2123    0
 1987 2174    0
 1988 1978    0
 1989 1677    0
 1990 1402    0
 1991 1246    0
 1992 1151    0
 1993 1225    0
 1994 1565    0
 1995 1914    0
 1996 2251    0
 1997 2170    0
 1998 2026    0
 1999 1953    0
 2000 1975    0
 2001 1860    0
 2002 1661    0
 2003 1754    0
 2004 2273    0
 2005 2170    0
 2006 1966    0
 2007 1867    0
 2008 1862    0
 2009 1859    0
 2010 1831    0
 2011 1943    0
 2012 2548    0
 2013 2400    0
 2014 2152    0
 2015 2057    0
 2016 2060    0
 2017 2070    0
 2018 2074    0
