Year   Moose  Wolves
 1959  679   20
 1960  762   20
 1961  766   24
 1962  795   26
 1963  855   27
 1964  892   25
 1965  941   21
 1966  993   19
 1967 1095   17
 1968 1230   15
 1969 1363   13
 1970 1543   12
 1971 1773   12
 1972 2091   10
 1973 2476    8
 1974 2454    7
 1975 2250    7
 1976 2149    7
 1977 2054    6
 1978 1930    5
 1979 1749    5
 1980 1497    7
 1981 1191    7
 1982 1228    6
 1983 1531    4
 1984 1891    3
 1985 2183    3
 1986 2082    3
 1987 1941    3
 1988 1901    2
 1989 1941    1
 1990 1837    1
 1991 1948    0
 1992 2528    0
 1993 2383    0
 1994 2151    0
 1995 2114    0
 1996 2111    0
 1997 2120    0
 1998 2134    0
 1999 1862    0
 2000 1449    0
 2001 1305    0
 2002 1229    0
 2003 1135    0
 2004 1174    0
 2005 1503    0
 2006 1848    0
 2007 2196    0
 2008 2133    0
 2009 1984    0
 2010 1941    0
 2011 2001    0
 2012 1905    0
 2013 1722    0
 2014 1808    0
 2015 2342    0
 2016 2211    0
 2017 2040    0
 2018 1956    0
