Year   Moose  Wolves
 1959  617   20
 1960  660   19
 1961  721   18
 1962  738   17
 1963  791   19
 1964  858   22
 1965  872   22
 1966  903   23
 1967  990   21
 1968 1063   18
 1969 1127   17
 1970 1260   15
 1971 1382   12
 1972 1554   13
 1973 1756   11
 1974 1985   11
 1975 2325    9
 1976 2270    7
 1977 2097    5
 1978 1964    4
 1979 1852    4
 1980 1727    3
 1981 1602    2
 1982 1699    2
 1983 2215    3
 1984 2105    3
 1985 1869    3
 1986 1778    3
 1987 1729    3
 1988 1702    3
 1989 1655    5
 1990 1727    4
 1991 2202    4
 1992 2010    3
 1993 1782    3
 1994 1688    3
 1995 1675    2
 1996 1694    2
 1997 1814    1
 1998 2375    1
 1999 2220    1
 2000 2008    0
 2001 1942    0
 2002 1945    0
 2003 1943    0
 2004 1954    0
 2005 2075    0
 2006 2716    0
 2007 2515    0
 2008 2300    0
 2009 2193    0
 2010 2172    0
 2011 2176    0
 2012 2152    0
 2013 1864    0
 2014 1505    0
 2015 1320    0
 2016 1209    0
 2017 1147    0
 2018 1225    0
