Year   Moose  Wolves
 1959  658   20
 1960  712   18
 1961  699   18
 1962  723   19
 1963  746   22
 1964  836   22
 1965  886   21
 1966  974   19
 1967 1066   16
 1968 1227   16
 1969 1347   15
 1970 1537   16
 1971 1766   16
 1972 2017   17
 1973 2304   17
 1974 2214   15
 1975 1973   13
 1976 1887   10
 1977 1773   10
 1978 1621   10
 1979 1432    8
 1980 1452    8
 1981 1807    9
 1982 2194    7
 1983 1993    6
 1984 1832    2
 1985 1737    1
 1986 1750    1
 1987 1801    1
 1988 1894    1
 1989 2546    1
 1990 2336    1
 1991 2080    1
 1992 2019    1
 1993 2032    1
 1994 2014    1
 1995 2006    0
 1996 2119    0
 1997 1992    0
 1998 1755    0
 1999 1644    0
 2000 1554    0
 2001 1515    0
 2002 1616    0
 2003 2106    0
 2004 1960    0
 2005 1755    0
 2006 1704    0
 2007 1730    0
 2008 1733    0
 2009 1875    0
 2010 2477    0
 2011 2293    0
 2012 2100    0
 2013 2066    0
 2014 2062    0
 2015 2081    0
 2016 2092    0
 2017 2209    0
 2018 2085    0
